glottocode,lang,language,idiom,type,segment,segment_source,segment_type,source,page,comment,contributer,date
tind1238,Tindi,Tindi,Tindi,village,tʃ'ʷ,č'˳,consonant,kibrikkodzasov1990,326–327,,Viola Ivanova,2017.05.06
tind1238,Tindi,Tindi,Tindi,village,tʃː,c̄̌,consonant,kibrikkodzasov1990,326–327,сильные аффрикаты реализуются непридыхательными звуками с напряженным спирантным отступом,Viola Ivanova,2017.05.06
tind1238,Tindi,Tindi,Tindi,village,tʃːʷ,c̄̌˳,consonant,kibrikkodzasov1990,326–327,,Viola Ivanova,2017.05.06
tind1238,Tindi,Tindi,Tindi,village,tʃʰ,č,consonant,kibrikkodzasov1990,326–327,,Viola Ivanova,2017.05.06
tind1238,Tindi,Tindi,Tindi,village,tʃʰʷ,č˳,consonant,kibrikkodzasov1990,326–327,,Viola Ivanova,2017.05.06
tind1238,Tindi,Tindi,Tindi,village,w,w,consonant,kibrikkodzasov1990,326–327,,Viola Ivanova,2017.05.06
tind1238,Tindi,Tindi,Tindi,village,x,x,consonant,kibrikkodzasov1990,326–327,,Viola Ivanova,2017.05.06
tind1238,Tindi,Tindi,Tindi,village,xː,x̄,consonant,kibrikkodzasov1990,326–327,,Viola Ivanova,2017.05.06
tind1238,Tindi,Tindi,Tindi,village,xːʷ,x̄˳,consonant,kibrikkodzasov1990,326–327,,Viola Ivanova,2017.05.06
tind1238,Tindi,Tindi,Tindi,village,xʷ,x˳,consonant,kibrikkodzasov1990,326–327,,Viola Ivanova,2017.05.06
tind1238,Tindi,Tindi,Tindi,village,z,z,consonant,kibrikkodzasov1990,326–327,"в парах спирантов маркированы слабые: они произносятся расслабленно, воздушно, с придыханием",Viola Ivanova,2017.05.06
tind1238,Tindi,Tindi,Tindi,village,zʷ,z˳,consonant,kibrikkodzasov1990,326–327,,Viola Ivanova,2017.05.06
tind1238,Tindi,Tindi,Tindi,village,ʒ,ž,consonant,kibrikkodzasov1990,326–327,,Viola Ivanova,2017.05.06
tind1238,Tindi,Tindi,Tindi,village,ʒʷ,ž˳,consonant,kibrikkodzasov1990,326–327,,Viola Ivanova,2017.05.06
tind1238,Tindi,Tindi,Tindi,village,ʔ,ʔ,consonant,kibrikkodzasov1990,326–327,,Viola Ivanova,2017.05.06
tind1238,Tindi,Tindi,Tindi,village,ʔʷ,ʔ˳,consonant,kibrikkodzasov1990,326–327,,Viola Ivanova,2017.05.06
tind1238,Tindi,Tindi,Tindi,village,ʢ,ʕ,consonant,kibrikkodzasov1990,326–327,эмфатические ларингалы встречаются в заимствованиях и звукоподражаниях,Viola Ivanova,2017.05.06
tind1238,Tindi,Tindi,Tindi,village,χ,χ,consonant,kibrikkodzasov1990,326–327,,Viola Ivanova,2017.05.06
tind1238,Tindi,Tindi,Tindi,village,χː,χ̄,consonant,kibrikkodzasov1990,326–327,,Viola Ivanova,2017.05.06
tind1238,Tindi,Tindi,Tindi,village,χːʷ,χ̄˳,consonant,kibrikkodzasov1990,326–327,,Viola Ivanova,2017.05.06
tind1238,Tindi,Tindi,Tindi,village,χʷ,χ˳,consonant,kibrikkodzasov1990,326–327,,Viola Ivanova,2017.05.06
tsak1249,Tsakhur,Tsakhur,Mikikh,village,a,a,vowel,kibrikkodzasov1990,343,a = IoI после w и C˳,George Moroz,2017.05.06
tsak1249,Tsakhur,Tsakhur,Mikikh,village,aː,a:,vowel,kibrikkodzasov1990,343,,George Moroz,2017.05.06
tsak1249,Tsakhur,Tsakhur,Mikikh,village,e,e,vowel,kibrikkodzasov1990,343,,George Moroz,2017.05.06
tsak1249,Tsakhur,Tsakhur,Mikikh,village,eː,e:,vowel,kibrikkodzasov1990,343,,George Moroz,2017.05.06
tsak1249,Tsakhur,Tsakhur,Mikikh,village,i,i,vowel,kibrikkodzasov1990,343,,George Moroz,2017.05.06
tsak1249,Tsakhur,Tsakhur,Mikikh,village,iː,i:,vowel,kibrikkodzasov1990,343,,George Moroz,2017.05.06
tsak1249,Tsakhur,Tsakhur,Mikikh,village,ɨ,ɨ,vowel,kibrikkodzasov1990,343,,George Moroz,2017.05.06
tsak1249,Tsakhur,Tsakhur,Mikikh,village,ɨ,ɨ,vowel,kibrikkodzasov1990,343,ɨ = IəI в конце слова. ɨl = IolI,George Moroz,2017.05.06
tsak1249,Tsakhur,Tsakhur,Mikikh,village,oː,o:,vowel,kibrikkodzasov1990,343,,George Moroz,2017.05.06
tsak1249,Tsakhur,Tsakhur,Mikikh,village,u,u,vowel,kibrikkodzasov1990,343,,George Moroz,2017.05.06
tsak1249,Tsakhur,Tsakhur,Mikikh,village,uː,u:,vowel,kibrikkodzasov1990,343,,George Moroz,2017.05.06
tsak1249,Tsakhur,Tsakhur,Mikikh,village,b,b,consonant,kibrikkodzasov1990,343,,George Moroz,2017.05.06
tsak1249,Tsakhur,Tsakhur,Mikikh,village,d,d,consonant,kibrikkodzasov1990,343,,George Moroz,2017.05.06
tsak1249,Tsakhur,Tsakhur,Mikikh,village,dʒ,ǯ,consonant,kibrikkodzasov1990,343,,George Moroz,2017.05.06
tsak1249,Tsakhur,Tsakhur,Mikikh,village,ɡ,ɡ,consonant,kibrikkodzasov1990,343,,George Moroz,2017.05.06
tsak1249,Tsakhur,Tsakhur,Mikikh,village,ɡʷ,ɡ˳,consonant,kibrikkodzasov1990,343,"имеются исконные лабиализованные всех рядов, кроме губных и ларингалов",George Moroz,2017.05.06
tsak1249,Tsakhur,Tsakhur,Mikikh,village,ɢ,ɢ,consonant,kibrikkodzasov1990,343,"ɢ и q̄ находятся в дополнительном распределении: ɢ в начале слова, q̄ --- в интервокальной позиции",George Moroz,2017.05.06
tsak1249,Tsakhur,Tsakhur,Mikikh,village,ɣ,ɡ̌,consonant,kibrikkodzasov1990,343,,George Moroz,2017.05.06
tsak1249,Tsakhur,Tsakhur,Mikikh,village,h,h,consonant,kibrikkodzasov1990,343,,George Moroz,2017.05.06
tsak1249,Tsakhur,Tsakhur,Mikikh,village,j,j,consonant,kibrikkodzasov1990,343,,George Moroz,2017.05.06
tsak1249,Tsakhur,Tsakhur,Mikikh,village,kʰ,k,consonant,kibrikkodzasov1990,343,,George Moroz,2017.05.06
tsak1249,Tsakhur,Tsakhur,Mikikh,village,k',k',consonant,kibrikkodzasov1990,343,,George Moroz,2017.05.06
tsak1249,Tsakhur,Tsakhur,Mikikh,village,k'ʷ,k'˳,consonant,kibrikkodzasov1990,343,"имеются исконные лабиализованные всех рядов, кроме губных и ларингалов",George Moroz,2017.05.06
tsak1249,Tsakhur,Tsakhur,Mikikh,village,kː,k̄,consonant,kibrikkodzasov1990,343,,George Moroz,2017.05.06
tsak1249,Tsakhur,Tsakhur,Mikikh,village,kːʷ,k̄˳,consonant,kibrikkodzasov1990,343,"имеются исконные лабиализованные всех рядов, кроме губных и ларингалов",George Moroz,2017.05.06
tsak1249,Tsakhur,Tsakhur,Mikikh,village,kʰʷ,k˳,consonant,kibrikkodzasov1990,343,"имеются исконные лабиализованные всех рядов, кроме губных и ларингалов",George Moroz,2017.05.06
tsak1249,Tsakhur,Tsakhur,Mikikh,village,l,l,consonant,kibrikkodzasov1990,343,,George Moroz,2017.05.06
tsak1249,Tsakhur,Tsakhur,Mikikh,village,m,m,consonant,kibrikkodzasov1990,343,,George Moroz,2017.05.06
tsak1249,Tsakhur,Tsakhur,Mikikh,village,n,n,consonant,kibrikkodzasov1990,343,,George Moroz,2017.05.06
tsak1249,Tsakhur,Tsakhur,Mikikh,village,pʰ,p,consonant,kibrikkodzasov1990,343,,George Moroz,2017.05.06
tsak1249,Tsakhur,Tsakhur,Mikikh,village,p',p',consonant,kibrikkodzasov1990,343,p' встречается в единичных словах,George Moroz,2017.05.06
tsak1249,Tsakhur,Tsakhur,Mikikh,village,pː,p̄,consonant,kibrikkodzasov1990,343,,George Moroz,2017.05.06
tsak1249,Tsakhur,Tsakhur,Mikikh,village,qʰ,q,consonant,kibrikkodzasov1990,343,"Авторы считают, что «различие взрывных и аффрикат не несет дистинктивной функции». Т. е. на основании источника не понятно с чем мы имеем дело, например, с q или с qχ. В случае сомнения мы выбирали взрывной вариант.",George Moroz,2017.05.06
tsak1249,Tsakhur,Tsakhur,Mikikh,village,q',q',consonant,kibrikkodzasov1990,343,"Авторы считают, что «различие взрывных и аффрикат не несет дистинктивной функции». Т. е. на основании источника не понятно с чем мы имеем дело, например, с q или с qχ. В случае сомнения мы выбирали взрывной вариант.",George Moroz,2017.05.06
tsak1249,Tsakhur,Tsakhur,Mikikh,village,q'ʷ,q'˳,consonant,kibrikkodzasov1990,343,"имеются исконные лабиализованные всех рядов, кроме губных и ларингалов",George Moroz,2017.05.06
tsak1249,Tsakhur,Tsakhur,Mikikh,village,qː,q̄,consonant,kibrikkodzasov1990,343,"ɢ и q̄ находятся в дополнительном распределении: ɢ в начале слова, q̄ --- в интервокальной позиции. Авторы считают, что «различие взрывных и аффрикат не несет дистинктивной функции». Т. е. на основании источника не понятно с чем мы имеем дело, например, с q или с qχ. В случае сомнения мы выбирали взрывной вариант.",George Moroz,2017.05.06
tsak1249,Tsakhur,Tsakhur,Mikikh,village,qːʷ,q̄˳,consonant,kibrikkodzasov1990,343,"имеются исконные лабиализованные всех рядов, кроме губных и ларингалов",George Moroz,2017.05.06
tsak1249,Tsakhur,Tsakhur,Mikikh,village,qʰʷ,q˳,consonant,kibrikkodzasov1990,343,"имеются исконные лабиализованные всех рядов, кроме губных и ларингалов",George Moroz,2017.05.06
tsak1249,Tsakhur,Tsakhur,Mikikh,village,r,r,consonant,kibrikkodzasov1990,343,,George Moroz,2017.05.06
tsak1249,Tsakhur,Tsakhur,Mikikh,village,ʁ,ʀ,consonant,kibrikkodzasov1990,343,,George Moroz,2017.05.06
tsak1249,Tsakhur,Tsakhur,Mikikh,village,s,s,consonant,kibrikkodzasov1990,343,,George Moroz,2017.05.06
tsak1249,Tsakhur,Tsakhur,Mikikh,village,sː,s̄,consonant,kibrikkodzasov1990,343,,George Moroz,2017.05.06
tsak1249,Tsakhur,Tsakhur,Mikikh,village,ʃ,š,consonant,kibrikkodzasov1990,343,,George Moroz,2017.05.06
tsak1249,Tsakhur,Tsakhur,Mikikh,village,ʃː,s̄̌,consonant,kibrikkodzasov1990,343,,George Moroz,2017.05.06
tsak1249,Tsakhur,Tsakhur,Mikikh,village,tʰ,t,consonant,kibrikkodzasov1990,343,,George Moroz,2017.05.06
tsak1249,Tsakhur,Tsakhur,Mikikh,village,t',t',consonant,kibrikkodzasov1990,343,,George Moroz,2017.05.06
tsak1249,Tsakhur,Tsakhur,Mikikh,village,tː,t̄,consonant,kibrikkodzasov1990,343,,George Moroz,2017.05.06
tsak1249,Tsakhur,Tsakhur,Mikikh,village,tsʰ,c,consonant,kibrikkodzasov1990,343,,George Moroz,2017.05.06
tsak1249,Tsakhur,Tsakhur,Mikikh,village,ts',c',consonant,kibrikkodzasov1990,343,,George Moroz,2017.05.06
tsak1249,Tsakhur,Tsakhur,Mikikh,village,tsː,c̄,consonant,kibrikkodzasov1990,343,tsː встречается в единичных словах,George Moroz,2017.05.06
tsak1249,Tsakhur,Tsakhur,Mikikh,village,tʃʰ,č,consonant,kibrikkodzasov1990,343,,George Moroz,2017.05.06
tsak1249,Tsakhur,Tsakhur,Mikikh,village,tʃ',č',consonant,kibrikkodzasov1990,343,,George Moroz,2017.05.06
tsak1249,Tsakhur,Tsakhur,Mikikh,village,tʃː,c̄̌,consonant,kibrikkodzasov1990,343,c̄̌ встречается в единичных словах,George Moroz,2017.05.06
tsak1249,Tsakhur,Tsakhur,Mikikh,village,w,w,consonant,kibrikkodzasov1990,343,,George Moroz,2017.05.06
tsak1249,Tsakhur,Tsakhur,Mikikh,village,x,x,consonant,kibrikkodzasov1990,343,,George Moroz,2017.05.06
tsak1249,Tsakhur,Tsakhur,Mikikh,village,xː,xː,consonant,kibrikkodzasov1990,343,,George Moroz,2017.05.06
tsak1249,Tsakhur,Tsakhur,Mikikh,village,xʷ,x˳,consonant,kibrikkodzasov1990,343,"имеются исконные лабиализованные всех рядов, кроме губных и ларингалов",George Moroz,2017.05.06
tsak1249,Tsakhur,Tsakhur,Mikikh,village,z,z,consonant,kibrikkodzasov1990,343,,George Moroz,2017.05.06
tsak1249,Tsakhur,Tsakhur,Mikikh,village,ʒ,ž,consonant,kibrikkodzasov1990,343,,George Moroz,2017.05.06
tsak1249,Tsakhur,Tsakhur,Mikikh,village,ʔ,ʔ,consonant,kibrikkodzasov1990,343,,George Moroz,2017.05.06
tsak1249,Tsakhur,Tsakhur,Mikikh,village,χ,χ,consonant,kibrikkodzasov1990,343,,George Moroz,2017.05.06
tsak1249,Tsakhur,Tsakhur,Mikikh,village,χː,χː,consonant,kibrikkodzasov1990,343,,George Moroz,2017.05.06
tsak1249,Tsakhur,Tsakhur,Mikikh,village,χʷ,χ˳,consonant,kibrikkodzasov1990,343,"имеются исконные лабиализованные всех рядов, кроме губных и ларингалов",George Moroz,2017.05.06
dido1241,Tsez,Tsez,Kidero,village,a,a,vowel,kibrikkodzasov1990,328,,Viola Ivanova,2017.05.06
dido1241,Tsez,Tsez,Kidero,village,æ,ä,vowel,kibrikkodzasov1990,328,"передний гласный, напряженный по артикуляции и фонации (""сжатый голос""), обычно встречается рядом с переднеязычными [s, z, ts, d], возможно, это рефлекс просодического сжатия, дополнительно распределенного с эпиглоттализацией",Viola Ivanova,2017.05.06
dido1241,Tsez,Tsez,Kidero,village,e,e,vowel,kibrikkodzasov1990,328,наблюдается идиолектное варьирование eIIi в отдельных словах,Viola Ivanova,2017.05.06
dido1241,Tsez,Tsez,Kidero,village,i,i,vowel,kibrikkodzasov1990,328,наблюдается идиолектное варьирование eIIi в отдельных словах,Viola Ivanova,2017.05.06
dido1241,Tsez,Tsez,Kidero,village,o,o,vowel,kibrikkodzasov1990,328,"наблюдается идиолектное варьирование oIIu в конце неодносложных слов, а также oIIu в отдельных словах без учета позиции",Viola Ivanova,2017.05.06
dido1241,Tsez,Tsez,Kidero,village,u,u,vowel,kibrikkodzasov1990,328,"наблюдается идиолектное варьирование oIIu в конце неодносложных слов, а также oIIu в отдельных словах без учета позиции",Viola Ivanova,2017.05.06
dido1241,Tsez,Tsez,Kidero,village,q'ˤʷ,q'˳I,consonant,kibrikkodzasov1990,328,лабиализация представлена в основном при эпиглоттализованных увулярных (фарингализованных). Лабиализованные встречаются только в начале слога,Viola Ivanova,2017.05.06
dido1241,Tsez,Tsez,Kidero,village,qˤʷ,q˳I,consonant,kibrikkodzasov1990,328,лабиализация представлена в основном при эпиглоттализованных увулярных (фарингализованных). Лабиализованные встречаются только в начале слога,Viola Ivanova,2017.05.06
dido1241,Tsez,Tsez,Kidero,village,ʁˤʷ,ʀ˳I,consonant,kibrikkodzasov1990,328,лабиализация представлена в основном при эпиглоттализованных увулярных (фарингализованных). Лабиализованные встречаются только в начале слога,Viola Ivanova,2017.05.06
dido1241,Tsez,Tsez,Kidero,village,χˤʷ,χ˳I,consonant,kibrikkodzasov1990,328,лабиализация представлена в основном при эпиглоттализованных увулярных (фарингализованных). Лабиализованные встречаются только в начале слога,Viola Ivanova,2017.05.06
dido1241,Tsez,Tsez,Kidero,village,b,b,consonant,kibrikkodzasov1990,328,,Viola Ivanova,2017.05.06
dido1241,Tsez,Tsez,Kidero,village,d,d,consonant,kibrikkodzasov1990,328,,Viola Ivanova,2017.05.06
dido1241,Tsez,Tsez,Kidero,village,ɡʷ,g˳,consonant,kibrikkodzasov1990,328,случаи лабиализации велярных немногочисленны. Лабиализованные встречаются только в начале слога,Viola Ivanova,2017.05.06
dido1241,Tsez,Tsez,Kidero,village,ɡ,g,consonant,kibrikkodzasov1990,328,,Viola Ivanova,2017.05.06
dido1241,Tsez,Tsez,Kidero,village,h,h,consonant,kibrikkodzasov1990,328,,Viola Ivanova,2017.05.06
dido1241,Tsez,Tsez,Kidero,village,ʜ,ʜ,consonant,kibrikkodzasov1990,328,,Viola Ivanova,2017.05.06
dido1241,Tsez,Tsez,Kidero,village,j,j,consonant,kibrikkodzasov1990,328,,Viola Ivanova,2017.05.06
dido1241,Tsez,Tsez,Kidero,village,kʰ,k,consonant,kibrikkodzasov1990,328,глухие смычные имеют очень слабое придыхание,Viola Ivanova,2017.05.06
dido1241,Tsez,Tsez,Kidero,village,k',k',consonant,kibrikkodzasov1990,328,,Viola Ivanova,2017.05.06
dido1241,Tsez,Tsez,Kidero,village,k'ʷ,k'˳,consonant,kibrikkodzasov1990,328,случаи лабиализации велярных немногочисленны. Лабиализованные встречаются только в начале слога,Viola Ivanova,2017.05.06
